size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
500,1.0,0.916,0.815,0.8468965517241379,0.9446153846153846,0.7675,0.83875,0.91,0.685,0.85,35970.12314534187
500,1.0,0.916,0.815,0.8468965517241379,0.9446153846153846,0.7675,0.83875,0.91,0.685,0.85,35710.73894381523
500,1.0,0.916,0.815,0.8468965517241379,0.9446153846153846,0.7675,0.83875,0.91,0.685,0.85,36053.002673864365
500,1.0,0.916,0.815,0.8468965517241379,0.9446153846153846,0.7675,0.83875,0.91,0.685,0.85,36618.21702361107
500,1.0,0.916,0.815,0.8468965517241379,0.9446153846153846,0.7675,0.83875,0.91,0.685,0.85,43034.87040615082
