size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,101.37791013717651
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,103.00567531585693
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,101.83267545700073
700,1,1.0,0.7433333333333333,0.78125,0.9046052631578947,0.6875,0.77125,0.855,0.63,0.745,101.9179036617279
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,98.78504800796509
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,99.35407090187073
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,99.36824440956116
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,100.97966814041138
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,97.05639266967773
700,1,0.94,0.8633333333333333,0.8969849246231155,0.9015151515151515,0.8925,0.84875,0.805,0.855,0.93,100.63108849525452
