size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,57.48727536201477
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,55.99591517448425
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,59.173482179641724
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,59.62754702568054
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,58.817500829696655
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,59.94696497917175
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,56.127615451812744
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,55.76215100288391
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,57.712212324142456
500,1,0.95,0.84,0.8867924528301886,0.8392857142857143,0.94,0.79,0.64,0.905,0.975,55.86129379272461
