size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,125.97949123382568
800,1,0.94625,0.8583333333333333,0.8959608323133416,0.8776978417266187,0.915,0.8300000000000001,0.745,0.865,0.965,124.09375262260437
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,125.65831112861633
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,126.51345014572144
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,128.21879768371582
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,124.25144147872925
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,126.2019670009613
800,1,1.0,0.7966666666666666,0.8286516853932585,0.9455128205128205,0.7375,0.82625,0.915,0.67,0.805,123.13960576057434
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,127.6136782169342
800,1,0.95375,0.8233333333333334,0.8555858310626703,0.9401197604790419,0.785,0.8425,0.9,0.68,0.89,124.0200252532959
