-6.100390848737574818e-03,-5.273773799978749522e-04,4.218631336162275564e-03,2.851327669501886077e-03,1.350602085418825993e-04,-2.235218326328824393e-03,2.337817199710909982e-03,-7.460407417029792055e-04,4.463771027454473649e-03,-8.164750733943511351e-04,-2.098269511990001873e-03,1.018379367419568540e-02,-5.707854366151380969e-03,5.325822906567414909e-03,3.448273850812981663e-03,9.175777123100465130e-03,-3.569366964207764444e-03,3.062492441683091894e-04,3.402546346206225796e-03,6.565531071000016514e-04,-8.216194108917870831e-03,-2.722778020610355570e-04,5.486508251715721367e-03,-2.451883351903583717e-03,1.781631556904803623e-03,-7.881661711817053093e-03,-1.001627396652407347e-02,4.411429861215458562e-04,-3.908421278490383996e-03,6.899035131814905322e-04,-3.064088822194800926e-03,-5.801183621455832662e-03,-5.308146012589240979e-03,3.987624790287116507e-04,3.027160377736264237e-03,6.106820730948378864e-03,7.633998151234973675e-03,-2.769199573866050999e-03,9.805581053416934784e-03,-1.329428914904228105e-02,-8.209381390594914021e-03,-2.482157025184539376e-03,1.893787735578324020e-03,2.658437801455585964e-03,-3.372864771418023801e-03,-4.383258819592907550e-03,-5.207201923054829464e-03,-3.922223673705826984e-04,7.231066266222269459e-03,1.136538999974242257e-02,-3.127726172528163141e-03,3.536956827631931258e-03,-1.106267484982108827e-02,-9.070688135514343598e-04,1.641271208083522337e-03,3.849609307888322840e-03,-5.943674961724536515e-04,5.362867614113964003e-03,-3.357403698851421734e-03,3.617642825214622670e-03,1.025931373861340562e-02,-3.854514223639424111e-04,-4.091974757914793384e-03,-5.888952738234054865e-03,2.246759573536651847e-03,2.959018047004142223e-03,-3.865406499066442302e-03,-3.538885532718127717e-03,1.631764501299716756e-03,2.052648503071235727e-04,-2.699175806852932829e-03,1.971903952589863004e-03,-2.408208345149129119e-03,-3.701763704288625959e-03,-9.748298254712697841e-03,1.157262992289805710e-03,-2.820225736676966813e-03,1.051407897149569341e-03,2.816373077583750675e-03,-3.197061536426112037e-03,4.335907995377044633e-03,2.530145321050635433e-03,2.527546857074203148e-03,5.819468305041431734e-03,-4.375640636141754918e-04,-2.096787267887252875e-03,6.252670008102579474e-03,2.840109777342540547e-03,-2.229154324096453785e-03,-2.276030244191172233e-04,3.535449728382534379e-03,-2.369243354124657159e-03,9.801113030713521756e-04,1.510520189244289949e-03,-1.121626471260904305e-02,-3.111974710453051848e-03,-4.159547013720828711e-03,-1.336837949909209242e-03,-6.426318779215353357e-04,1.985487926109790987e-04,3.159043744307807062e-03,-7.191811007081092000e-03,-9.481099233277481201e-05,5.664886201219770934e-03,4.050091475192880291e-03,1.092782310699067470e-02,-3.168796365331232913e-03,2.492340539216044218e-03,8.359111353658894503e-03,3.529167981944740084e-03,-8.772842472631849770e-03,1.197227697717152123e-02,7.654135504530989315e-03,-1.731995229589765230e-03,5.116837552967688080e-03,-2.915523362856987672e-03,8.360339022433018602e-03,-4.448815726511458476e-04,3.105076003000610627e-03,7.804843636696699380e-03,-1.942801540542679921e-03,-1.377352291503231691e-04,2.960212706418209778e-03,-1.628067371327804195e-03,3.337721544836992453e-04,-3.082300967350853124e-03,-5.480925443475614077e-04,-6.595115370405029917e-03,7.652660966791336589e-03,-5.802870900609779364e-03,-5.415772622584719143e-03,-5.269394439577956661e-03,7.425492145763688129e-03,-2.347051825106998522e-03,2.691666733210938689e-03,-5.224336270254537930e-03,2.868284132707858616e-03,-1.675497431801692243e-03,-4.885360484233236024e-03,-1.419365183126548770e-03,-3.894731951358516506e-03,-7.716869578180869400e-04,2.470382623973189657e-03,-1.582704665763783394e-02,2.482839005470822719e-03,-2.668323350362153575e-03,2.899731707581950290e-04,-8.548946889678523536e-03,4.536697319539885129e-03,2.012335216428926942e-03,2.566977177531860541e-03,-3.500736831666755814e-03,3.438606914170719460e-03,1.934450954829580955e-03,4.194100302726736992e-03,-1.595659068310110095e-03,-2.139024466399763215e-03,-2.681882625589632630e-03,-7.587835245032241265e-03,-1.537656487400224439e-03,7.640154186357644289e-03,-8.194209670369731122e-03,2.266089146591216048e-04,-2.878816629030770801e-03,7.107377686017574137e-03,-2.809366627603421696e-03,-5.076143140903089518e-03,2.920742105047234843e-03,-8.793600558345535112e-03,9.789426479236336756e-03,6.100802569217202674e-03,-2.275183542036191605e-03,8.606775803302905634e-04,-3.529096111178975435e-04,7.986914276578339564e-03,-2.939370948822849026e-03,8.437039715721140684e-03,-1.134872962165512668e-05,-6.253334754064025780e-03,2.566193434100734125e-03,3.658010586868569967e-03,2.795082463882020418e-03,5.830751004844563238e-04,-6.433752457790406325e-03,-9.007846733287184354e-03,-5.814570887712150991e-03,-7.752754821243844352e-03,-5.940688070940253196e-03,-3.597617605506781436e-03,2.530645177248036222e-04,-5.858016903479435974e-03,-6.961605818036199593e-03,-3.285397512708144400e-03,-4.057987841839340304e-03,-7.685009649216496992e-03,1.205013085175948764e-03,3.493118380644691032e-04,2.543523847515973425e-03,-1.011296801908508937e-02,-8.083019495166282858e-04,-4.002752683723935154e-03,3.965298635244341417e-03,-5.369535491539480926e-03,-3.404630165793143606e-03,1.492351513729548969e-03,-1.169291127524789593e-03,6.107052776206869579e-03,6.196696055489270966e-03,4.100447406272137579e-03,-1.065825850065303150e-02,-9.084315518477534268e-03,-1.762813923238811670e-02,1.249193367991101788e-03,4.012300285013176149e-03,2.098270476079141557e-03,3.797699567090126894e-03,7.759480106413825691e-03,-5.718838661790310446e-03,-1.100830592738244029e-03,3.148342368844139847e-03,6.926458041361830548e-03,1.438061671907213054e-03,-6.969488697724739341e-03,7.654839006828017406e-03,5.242892930172422458e-03,1.681787830641905210e-03,6.738628295299069898e-03,2.837592556778054977e-03,4.295946173062059614e-03,-5.810518506594666149e-03,-1.242440969589937889e-03,-6.028580833176527300e-03,-1.249688537721755244e-03,1.227686991682591698e-03,7.589975687415918999e-03,-1.900200349261251106e-03,2.761542747595283932e-03,-1.443529489866494757e-02,1.732605020433073111e-03,-3.518014505871548507e-03,-2.988800529926953671e-05,-2.635635215808735787e-03,7.161869827229473467e-04,-7.770697027711467690e-03,7.827931838973923098e-03,-3.327147090390724336e-03,6.967407902934785215e-03,-7.712549102971737007e-03,-9.453562932043564279e-03,-5.995326799714027028e-04,6.881821019691337742e-03,-6.294151778547273958e-03,4.432396548659017430e-04,-7.080763772512510025e-03,-7.222616169290084834e-03,3.183010354068851501e-03,8.431568175142744453e-03,7.174774409488815334e-03,-9.327429136975708482e-03,-3.173336938371259727e-03,-7.372531466345476868e-03,2.908135071407710100e-03,5.510750082372141249e-03,3.822640214351301011e-03,-5.931989721786923991e-03,-1.156410288841199299e-02,-9.265250287431496187e-03,6.405259714811258748e-03,8.947322625790914488e-03,-8.194579182393543423e-03,2.091142266474449972e-04,-7.610908144230794405e-03,-2.208828278542897434e-03,3.899990900713747825e-03,4.036395256982669433e-04,-1.190226404399409100e-03,4.285593489123816838e-03,1.376892187510986775e-03,4.140247879956319293e-03,7.019963199221064716e-03,-2.537233571090037523e-03,-1.022561077390809429e-03,-1.596306864515237636e-03,-7.094629356464030251e-04,3.962264672087630404e-03,5.242265690534062515e-03,-2.067167446506784634e-03,-2.702812827160303542e-03,-1.451787533363065421e-04,6.831912609035334198e-03,-4.033435449335117003e-03,8.298406715482934543e-03,9.203672207154987156e-03,-7.070494672332767669e-03,-3.891611110374441039e-03,-1.125910843601240878e-02,-8.764360348052243829e-03,-1.231450045859091950e-03,3.529340353065252549e-03,-6.316467710904422224e-03,1.832224888530688614e-03,-1.061684889731892394e-02,8.084478881842998774e-03,6.809902965867442289e-04,-1.271164796589112139e-03,4.892838443005220446e-04,-1.422838650803581869e-03,-5.999056199101880388e-04,-6.911838969884902435e-03,-8.099140290423072208e-03,-3.641856796642843445e-03,-6.149730945846951062e-03,-5.929326943715883605e-03,1.882519114513424817e-03,-8.091973685930758725e-04,-5.078415787939555802e-03,9.163723016901999252e-03,2.656717631946509724e-03,5.615863509403068790e-03,-7.104217343878497203e-03,-7.161876211407095134e-03,-1.343855768219087005e-03,-4.018528643127790116e-03,1.251392503618256082e-02,4.273367534304232072e-03,-3.839841331468554515e-03,-4.082760319732909801e-03,-2.205125573865098290e-03,4.236898276257580406e-03,-4.655713557799752260e-03,-4.895158663437053706e-03,-5.143976508495276025e-03,1.163545966334347988e-02,7.208427976051223242e-03,4.880687296088152133e-03,4.936138395972740345e-03,-1.622962819406021696e-03,-2.173537130125556723e-03,-3.004034080471083400e-03,4.972765358370965366e-03,2.060477369623042038e-03,4.222718406313819700e-03,5.119119379934321083e-03,-1.372111310089065353e-02,4.102871059529722420e-03,3.585258333565574922e-03,9.772366502379004494e-04,-1.279914967982059414e-04,1.069354416402009539e-02,1.389529635464599585e-03,-1.235659602971035664e-02,3.219671919524881055e-03,8.112054235861259829e-03,-1.784668101572899285e-03,-1.594835128778234780e-03,-7.222040958710914359e-03,-2.865418768736298794e-03,-6.385830788070123373e-03,3.687653727712506511e-03,-2.705256000039602503e-03,2.034912765876020855e-03,-8.954067095078607329e-05,-2.702578185841988901e-04,-2.158856125377053153e-03,-8.801579837392409017e-04,4.714421203300583722e-03,-3.176304210667988282e-03,6.263234475342504409e-03,2.532642393647957426e-03,1.429726526246237646e-03,7.011374397641855979e-03,-1.858555126020016270e-03,2.788198572681456922e-03,-6.941198479178651605e-03,-4.833447011062623304e-03,7.356756803892784257e-04,-7.597179164417999092e-03,-1.950761923903589884e-04,-1.155089688248210145e-03,8.581561954468476180e-03,-7.266395653880178447e-03,-7.167572742367963635e-03,-3.847589660932329049e-03,9.420126450736475074e-03,-4.978629060038435201e-03,9.392817996592719293e-03,7.927005008613662940e-04,7.014266139263425999e-04,-1.031483479135698184e-02,4.920636755192588953e-03,5.035260566554458465e-03,-1.065151107610521654e-02,1.418867482501893562e-03,1.022167831520021802e-02,-1.526963684087910772e-03,-5.482926355817564594e-03,-8.147477671963504128e-03,9.825623314897303888e-04,3.098232904690051848e-03,5.393417294605470404e-03,6.827716550249242171e-03,5.378676256619028748e-03,-5.620059964803444767e-03,5.889063498362360864e-03,-2.776078363440481235e-03,-7.893532757396690483e-03,2.220861216936075629e-03,-1.212978264269695509e-02,-8.420891355207935774e-03,-2.323377234248491432e-03,1.378344579073422990e-03,8.449347200571185159e-04,2.646077376017675047e-03,-6.911512485578023834e-03,-1.044813310775070296e-03,-5.017145010191944275e-03,-3.076695279138661789e-03,-2.663474476544901940e-03,3.509323356428914985e-03,-2.081895359543395763e-03,1.191143760317007436e-04,-2.293870377055464913e-03,-1.104798129130067684e-03,-1.245831590841887417e-02,1.557759970485633402e-03,2.377948232816878144e-03,-3.190136680413318670e-03,-4.979058526192666444e-03,-2.447220069666712888e-03,-1.398726955890196993e-02,-3.313205897759093251e-03,-3.759916747362826005e-03,-1.361611351880377468e-03,7.395735828933191038e-04,-9.046444277092998559e-03,-4.487497603866403943e-03,-9.515142960446660875e-04,-1.957693461595454501e-03,-9.602272801474135561e-03,7.421790110454208438e-03,2.340570440675761223e-03,9.490588029880564491e-03,4.132119783392939130e-03,-3.729918930422193319e-03,4.844704922171058289e-03,-2.658458398266012879e-03,2.202435528081913684e-03,8.140418842010287842e-03,1.204373842592646382e-03,8.643294446108621548e-03,2.449321192706573318e-03,7.511302419332167597e-04,4.336729991682760320e-03,-1.316083162433105171e-03,3.438307900582828402e-04,-3.695330095022065445e-03,4.083895984504556584e-03,-6.276691270952484449e-03,4.940171797957406026e-03,1.091243592744530313e-03,-2.687045013471259583e-03,-8.544451236552342817e-04,-6.210636926424270045e-03,7.173165425519393169e-04,-2.454985036562769112e-03,-1.114490301788346798e-03,-1.451441189153235452e-02,1.545718938984923241e-02,-1.351001345706473108e-02,4.467999930540529456e-03,-6.349926683806753720e-04,4.648391761032019502e-03,-7.241323123922745360e-04,-5.336429392012963929e-03,-5.514134964852427300e-04,9.600239722614643464e-03,3.819271865683527417e-03,1.099115859244345975e-02,-4.929922520276697369e-03,-5.261207055959553347e-03,9.549393977777870810e-04,7.777658344830839024e-04,1.248901786051592744e-02,2.611381061880149301e-03,-9.879788980664704415e-03,4.500335825341992939e-03,4.905096135821813280e-03,4.538984565789345310e-03,3.102339338112928679e-03,4.322864768132887205e-03,6.353711752748040717e-03,6.402498005765012989e-03,-1.728318271484538364e-03,2.194218722544416067e-04,-9.586441574513026795e-03,7.596966848524930142e-03,4.676200937319259683e-03,1.540540272299507994e-03,-1.288033149389061598e-02,9.135383726548339245e-03,-6.998837152789314561e-04,-5.226150457526976961e-03,6.079300720547338964e-03,4.866584974474122568e-04,7.974515134157619638e-04,-2.261531420507423805e-03,7.689151857676382578e-04,6.408263212848294092e-04,4.980349296866122197e-03,-3.403923762751584654e-03,-1.022992602662669941e-02,-3.924098369877293720e-03,1.525985131710341954e-03,4.391859536425244195e-03,-3.847918466870918746e-03,-3.599978970051205367e-03,1.615688963813512180e-03,-7.822102354252258652e-03,2.813415128021020534e-03,2.911759846994851735e-03,6.604335214471656820e-03,-1.501589397067021629e-03,1.906436950696154334e-02,1.427290342988229120e-02,-5.485210723767608258e-03,3.942046927268142743e-03,1.614895841043528313e-03,1.353631535117507919e-03,2.070958015437691403e-03,3.381737743332579628e-03,-1.225735560051699827e-02,2.704724365645297824e-03,-7.214146988297194356e-03,8.766438195626283930e-03,6.083602289859609859e-03,-8.215486783399655185e-03,8.645696569351382687e-04,-7.262997991121769928e-03,5.354069490198231328e-03,1.025177604914547869e-03,2.781056960453285546e-03,-1.120578156039964048e-03,1.326416970449564641e-03,1.036447352151267367e-03,1.463442557418819477e-02,-4.834581102642787620e-03,-9.567977080705773740e-03,9.810779336936985631e-03,9.290376433276461079e-03,8.951257579339519724e-03,3.552500982456649557e-03,-4.924380278366664691e-03,1.013474585650986880e-02,3.098076193395971935e-03,-4.833534633034631232e-03,3.989468319387192395e-03,-6.055689011166700761e-03,1.227323380469671522e-02,-4.977604376262067566e-03,7.068844887922740017e-03,-8.474722627354599547e-04,-2.432775630811744288e-03,3.654911584638407239e-05,-1.996133230840978906e-03,-1.042512255829046788e-02,-6.522525624035848540e-03,-6.889864691263394934e-04,3.238983715804846786e-03,5.531498172981418396e-03,1.731408554308686227e-03,-6.104481067057539352e-03,-4.452461706462114074e-03,1.348946832002236203e-02,8.031838485648237248e-04,2.661861298405935987e-03,2.145828820015619441e-03,3.139803011431557562e-03,-4.731421768801018918e-03,3.313527895800192843e-03,1.421967194451054326e-03,-3.587049936561081866e-03,7.697977150422657781e-03,-1.621116021813299307e-02,2.549007109078099253e-03,1.173107645718565219e-02,2.801726121097996691e-04,5.963860260175045218e-03,-1.032863655707186214e-03,-1.712776899064521888e-03,3.335738378453941781e-03,1.534929335433959886e-03,4.694952149107803861e-03,-1.480502139595592107e-03,-8.887344989994655844e-03,4.634344859008131647e-04,-5.759526795676109256e-03,-2.869288064683277184e-03,1.905328180963964876e-02,3.707637765533785407e-03,1.259457253410045186e-04,-3.588165939744929200e-02,3.652648871867590803e-03,1.466088874654341082e-02,2.092141618031812672e-02,2.777660457246818732e-02,2.875846912085713511e-02,3.121543084097002513e-02,3.431000215420550170e-02,3.600332029170084935e-02,3.838863872596849636e-02,3.889380300070174878e-02,4.214053329918484442e-02,4.399034688535963938e-02,4.452307262694383400e-02,4.740931948521553280e-02,4.801702332879848045e-02,4.854683837002785052e-02,4.898658832534686508e-02,4.941284514974193798e-02,5.138845052352496862e-02,5.144824225714181992e-02,5.111379774217601757e-02,5.065973613150654559e-02,5.080629777670081504e-02
