size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,47.248990535736084
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,54.811479806900024
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,55.149723529815674
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,51.729260206222534
400,1,1.0,0.7183333333333334,0.8215417106652586,0.7111517367458866,0.9725,0.59125,0.21,0.98,0.965,51.80475687980652
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,52.49476432800293
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,48.80004382133484
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,49.12057852745056
400,1,1.0,0.585,0.6232980332829047,0.789272030651341,0.515,0.62,0.725,0.495,0.535,49.01371097564697
400,1,1.0,0.7033333333333334,0.7639257294429708,0.8135593220338984,0.72,0.6950000000000001,0.67,0.7,0.74,49.08696985244751
