size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,194.06007719039917
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,187.60907459259033
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,185.81826901435852
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,174.1943690776825
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,168.09762024879456
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,185.42950987815857
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,178.42187929153442
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,179.49448895454407
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,179.46586179733276
700,1,1.0,0.76,0.817258883248731,0.8298969072164949,0.805,0.7375,0.67,0.8,0.81,178.96358132362366
