2.934360023727805578e-02,5.226878608067012794e-02,5.097803208222477511e-02,-1.053684449541999330e-02,1.545965941703321064e-02,-2.537340656085122336e-03,-1.677250643381337711e-02,4.511312092902830528e-02,4.032991561248919221e-02,4.030260404336428320e-02,6.126780169646207745e-03,3.842142079072462246e-02,2.381082193363802391e-02,4.440707418447469718e-02,6.433767886916731682e-02,2.353786995661131393e-02,-5.170481667685727228e-02,-3.514538649864924064e-02,-2.208163289969315712e-02,-7.911556760217260814e-03,1.152443131580171698e-01,8.538744664594789813e-03,-6.511937855205446324e-02,-4.856107705807874431e-02,3.742762839889715587e-02,8.773191400989859001e-02,3.508798407761515997e-02,-2.016366248726477600e-02,5.361484224980755942e-02,-7.809253946330214913e-02,3.484836158920309474e-03,-4.347781632297901405e-02,-1.017491417332323511e-01,-3.245692349436950837e-03,-3.926027493991172262e-02,1.143900340553940902e-02,1.702690394166404483e-02,6.772011507030772925e-02,2.277319805002285188e-02,1.342624602891066225e-03,-2.731212494834188084e-02,-4.875529802560474996e-02,-4.113297780468919140e-02,2.386007977509722530e-02,2.576936818372625726e-02,-6.331019417002986538e-02,-4.984790935774970760e-02,-4.365670599213817421e-02,-1.013710395575467479e-02,-9.892529812736187977e-02,6.697958596668526776e-02,-2.263813039644217012e-02,-1.124382600097539701e-02,-2.644731642232490271e-02,1.164837576152121489e-02,-1.494930811441962104e-02,-8.169372290494862632e-02,9.485329374683095990e-03,3.152594778786219076e-02,4.307173131719727738e-02,-5.379235749727678123e-02,8.619773005899126518e-04,5.264337441112831167e-02,-2.896999565863184363e-03,4.357990678611246144e-02,7.844751168774437636e-03,-1.850889769006259025e-02,4.539767466836237830e-02,9.623885203225852891e-02,-4.191272031252041286e-02,2.059800437551971737e-03,8.197748848118435738e-02,-8.896018619862242072e-02,-4.849712575273306542e-02,2.818650708200352503e-02,7.810451086279909805e-02,7.718651061803601110e-02,9.827283248900495205e-02,1.049694244578923547e-01,1.011074793820173623e-01
1.189844002600194683e-02,-7.916703921283720080e-02,3.032811011971679391e-02,-4.780402807201379416e-04,-2.465174479434818072e-02,2.827251378766936982e-02,3.506201589450993333e-02,-9.399252837161902602e-03,-8.971728863079049196e-03,2.820570640385459960e-02,3.695190099941583761e-02,-5.962229930360334051e-02,-6.419655656997530491e-02,-4.866010405478889828e-02,2.258229287704965199e-02,-1.624664121463629055e-02,2.533237933071894737e-02,5.305055770081081729e-02,-5.303330172238885677e-03,-2.125478495421103970e-03,2.479631599450653201e-02,1.974721727851106931e-02,-5.345243670000982689e-02,-1.207424592782258173e-02,2.727906888290418039e-02,5.146632212532817330e-02,2.015503889935570114e-02,-2.555082223748682962e-02,-4.253865592287729702e-02,-9.736841574601891661e-03,1.987448011349086940e-02,-2.351154506350544657e-03,-3.033245995560583316e-02,-3.547239615212728625e-02,-5.205645327100016928e-02,-1.180072933065609390e-02,-9.494653874741313705e-04,-6.519976551264869066e-03,4.500822356682600799e-03,1.525784984097586748e-02,-1.427916215076149679e-02,-7.386731996126366662e-02,4.320234563896840733e-03,-6.511477287584714613e-03,-4.527849843239741684e-02,-1.255051044983462524e-02,8.590901104671540278e-03,-1.873873867907555404e-02,2.555600157823947893e-02,-4.156635488892870822e-02,-1.913041854665133851e-02,-3.076940686689965884e-02,-7.211932392132601455e-03,1.522949744020176549e-02,-2.450594822492672270e-02,1.208697167878424947e-02,-5.631594215959135480e-02,-2.549311863687306334e-02,6.000057318107683904e-03,-1.931588318827712550e-02,5.864387333258413298e-02,-1.451712925372352064e-03,2.691062870365472110e-03,1.256293697040628682e-04,1.661212080046477538e-02,-3.474450326184107263e-02,-7.934147971114838271e-02,-2.205913288132351283e-02,-3.428789354694709857e-02,7.382554471668348328e-02,8.251713777283059548e-02,-3.858483206694492823e-02,-6.513681441474089562e-02,-1.748997004789344884e-03,1.394484017561026593e-02,4.748935580274821905e-02,6.925730607553627627e-02,5.720909465371225300e-02,7.279332343856417809e-02,9.890019905013153201e-02
3.529812342328457475e-02,1.734354401661197809e-02,5.786990737794613787e-02,4.381798645078408688e-02,5.616817301910908243e-03,-1.170656933492118801e-01,-6.049800252534123790e-02,-4.089889398538993498e-02,-1.753967721526843160e-02,6.494094447034616524e-03,3.486275509954918361e-02,-2.193482677000155312e-02,4.069689736984874462e-02,-8.185237420686361509e-02,4.999941202864800066e-02,-6.568868012228658466e-03,2.888158632861974329e-02,1.798363945267621167e-02,-1.418340085409705402e-02,-4.924756311005457771e-02,-5.494255337359274516e-02,1.296492369148904110e-02,1.439779103106872578e-02,-1.435851669688698734e-03,-6.646119014430020358e-03,-3.363758112241199694e-02,-3.622439789695566792e-02,7.372767051794440474e-02,-9.294012006276396870e-03,-4.201488249708395205e-03,4.759371666434603770e-03,-5.343734942326141407e-02,-1.332030434023158015e-03,2.532980603007050843e-02,1.624117117844858793e-02,-1.715926212043968752e-02,-2.809010072105568023e-02,-3.008002715174771038e-03,-6.288134147017483688e-02,2.134644762283366415e-03,3.534008627587743867e-02,6.846036218551621033e-02,1.342753353407673267e-02,2.011606651215309266e-02,1.494003614626979171e-02,-2.212548773769842936e-02,-8.630124012250410537e-02,1.305013444540454801e-02,-8.444931272498410260e-03,-2.670036363899556953e-02,2.763151464057300027e-02,-4.852054217768060618e-02,2.209576577050661322e-02,-4.995634234310077082e-02,7.775691500562470319e-03,-6.168180175361362254e-03,1.479892570694678160e-02,5.847868767398006068e-02,-2.699413002616548804e-03,2.867801184491140451e-02,8.051390930245155494e-03,3.286544235779115253e-02,-3.658519649909677124e-02,-9.108753019857081940e-03,-2.149387846503540353e-02,2.711926218099423511e-02,-4.533379501180476168e-03,-6.565696945282395751e-04,-1.534629128876413562e-02,5.706000299519924795e-02,-1.911804105594959100e-02,-2.166731513538023776e-02,-1.284811568312926311e-01,4.916531318428166847e-02,9.223039545095487735e-02,1.082697699317907575e-01,1.144677700261979569e-01,1.094390725600078995e-01,1.175639498927677912e-01,1.261764575959263557e-01
-1.714421881233625655e-02,-2.131455265438239599e-02,-4.787729984789945020e-03,-2.548996665592560829e-02,5.933096896535367676e-02,1.224063318107799711e-02,-2.511558393952568677e-02,-1.800156659374609058e-02,-1.040208642145405704e-01,2.474530334934240544e-02,-6.557551359929508078e-03,-2.977254422480770518e-02,-2.617615303614734962e-02,2.092833678225028415e-02,-1.049512080087786417e-02,-3.598595939049079040e-02,4.490049232064138862e-02,-4.235355739480931025e-02,9.306284483350229370e-03,3.276105288211109134e-04,5.397978616308909613e-03,-6.997332142981216307e-02,-5.604624521159713019e-02,1.367770482190442706e-02,-3.013963209083800332e-02,1.836442540852424588e-02,-5.184843717541155056e-02,-1.092097232864870995e-02,1.024637403907398547e-01,2.154270891381553435e-02,-3.230257863466412527e-02,-1.710367307213318117e-02,2.376050215692513887e-02,-5.769483478815753963e-02,-1.149283078971572170e-01,-4.521207912252800387e-02,-1.621113531815215544e-02,-1.769511375322171606e-02,3.360629389909284941e-03,1.597667802187636640e-02,1.271034296366322681e-02,1.362803225667441956e-02,-8.552985350158632052e-03,-6.516578591600936943e-03,-1.452171642432395667e-02,1.215411139364677533e-02,-3.107871451848647285e-02,-1.627134683091063794e-02,-3.303731992824208291e-02,-2.160419913152913235e-02,-6.369729175383939332e-03,2.353858714472010366e-02,1.516064143522108821e-03,-2.621188114235382949e-02,-4.076324040084682195e-03,4.162393836516065093e-02,2.177781087070141536e-02,7.887670559025063491e-03,4.069876077113079860e-03,8.237557410870939567e-02,-3.800134392676190326e-02,8.760411200901135204e-03,-2.983655728671371146e-02,-4.612370445150753423e-02,8.418253777966609730e-02,-2.541912599878740076e-02,-7.320617421617102438e-02,-7.786148220920832523e-03,5.268589898063604643e-02,-1.532996928311491924e-02,3.780070239286701522e-02,-7.021693556458385999e-02,-1.132327435061940002e-01,-5.543258379283044768e-02,4.309293240341903475e-02,7.529908322193498704e-02,7.896994677666145657e-02,8.923918923814225246e-02,9.055855280931036921e-02,9.462326719316185852e-02
2.902975740477079739e-03,4.346654162617848843e-02,-2.358183693303214645e-02,-3.156206764136039108e-04,3.492003813239664273e-02,-2.835999248973285203e-03,3.894651299467965025e-03,-9.177961878917331381e-03,-7.703823994573728851e-02,4.327392024724082548e-02,3.780165861645365388e-02,-3.420460926202167646e-03,-3.784696503834448361e-02,-1.239417443441861860e-01,-4.832534341548271745e-02,-1.840569916113409671e-02,-1.407513940509518523e-02,-2.710781887880611002e-02,-6.135983498779107662e-03,2.195431733672330299e-02,-1.456325087640489811e-02,1.131014078602849693e-01,3.612628902914163942e-02,-4.001618841190613535e-02,1.164962671366625603e-02,2.235410128839555519e-02,1.185236182832303392e-02,-4.224504199618329264e-02,-3.089713029239959247e-02,-8.146493925177271042e-03,-2.097647029927270437e-02,5.766497998251648646e-03,-2.928429690347753717e-02,2.093392195371240536e-02,7.115718919132107967e-02,2.846870250739168967e-02,-4.240157832090407641e-02,2.426863816416066633e-02,4.072235941359862721e-02,-1.711980701322987197e-03,-6.625962101213687602e-03,5.485866984347449737e-03,3.076803851913602512e-03,5.143824052896667047e-03,-1.098974353246197494e-01,2.327800503713971930e-02,3.232282165986005706e-02,1.704137499578560477e-03,5.884987605811468209e-03,1.169284931538991032e-02,1.571798855074307832e-02,5.558175589406171013e-02,2.872295068827399045e-02,3.016138623552706149e-02,-2.835993323811216577e-02,2.165481513813524370e-02,-4.361753911662760719e-02,-6.283420217014623610e-02,-7.016612076948620935e-02,6.175072721030917811e-02,5.237223091981709627e-02,5.195492476698890250e-02,-3.916953815445685383e-02,8.743749747028350949e-03,5.416406287511291162e-02,3.610660816880476714e-02,3.566344971084383503e-02,2.437926367076185402e-02,6.383956414830621595e-02,-3.032510336875208004e-02,-4.281720931832382233e-03,1.922136423165098085e-02,-2.097515070184275687e-01,-2.038583015215827965e-02,6.409709256433049340e-02,1.008331651086065844e-01,1.220517097431339931e-01,1.386047519942206763e-01,1.264209547672271172e-01,1.214147353083543657e-01
-7.037794192166436924e-02,-7.958761396763726348e-02,5.689267504433528216e-02,1.481453831897523287e-03,3.735894817742487894e-03,-1.044536282662646975e-01,3.150735300003771472e-02,-2.075176786146728722e-02,-5.462899245928208580e-02,3.392544547294835955e-02,8.846365547891420211e-02,-5.537336405641252179e-02,3.512305010567595004e-02,-3.162773772763441404e-02,-2.321098021286900279e-02,-4.601623473389718916e-02,-5.523487697400962168e-03,3.855223384360740441e-02,-1.021042547327489190e-02,-5.724291854336735312e-03,3.135537852118463337e-03,-1.999492116712063561e-02,-7.433718577193988708e-02,-1.766629381557333414e-02,-4.463007091570328488e-02,2.278592340586925273e-04,-5.619288408599767276e-02,-2.716299584660563510e-02,-2.204828713875466722e-02,9.106419776121416412e-03,-1.755216220659192028e-02,2.593401779146339153e-02,-1.577036625653225601e-03,-5.664675943245305045e-02,-1.674207659563878292e-02,-3.895373788202845938e-02,-4.398437255059160778e-02,8.161912108124451393e-02,-5.682677015456174402e-02,-2.241341230355622244e-02,-7.748590219874397847e-03,-2.223942005134157268e-02,9.529125655513304496e-03,-4.525591921749286956e-02,-9.217609466389532769e-02,1.281551945624374578e-01,-3.929716116556187383e-02,-3.543956511271395549e-02,3.854999633120587826e-02,-2.010812518805887156e-02,-1.240091587053213790e-02,-1.157921851052289355e-02,7.434854613679212076e-02,-2.707115911433643357e-02,2.710399494454970165e-02,-1.142094698841359529e-03,-5.020824061261249666e-03,-8.948637792004615621e-02,7.369572802028270808e-02,-2.311765344976886294e-02,4.186936615456395006e-02,-2.258610112405888895e-02,-4.770149482967598470e-02,-2.186241713128707007e-02,-7.417724156368202260e-02,1.083229390576937595e-02,1.937089130906344617e-02,1.360670775009242481e-02,-2.477852171189649094e-02,-1.267646987996651556e-02,5.280180050051320323e-02,-4.291114379720965821e-02,-1.078494956587285891e-01,4.830570126735553305e-02,5.925751510326458110e-02,8.663167273060613793e-02,1.218300143670379559e-01,1.273311850410626389e-01,1.274065585840250259e-01,1.337958407375352821e-01
5.022813706287358043e-02,4.667515138307628056e-03,3.527089283476782938e-02,6.029678491433743126e-02,1.336466740748353151e-02,-1.239608700646999823e-02,3.776860658614766136e-02,-5.091594991528931857e-02,-4.735791946845190753e-02,-6.784832980042883842e-03,-2.193735982385117481e-02,4.651960034803066801e-03,-2.057227455402147603e-02,-1.386689529315400515e-02,-1.213813495253887771e-02,-8.586427958346853906e-03,2.410406140217671161e-02,3.271401240220324358e-02,2.882977539159198993e-02,3.126372808678766491e-02,-2.909839814621840992e-02,-7.957902335412193884e-02,1.429859313519519018e-02,4.489888281526754205e-02,-9.366675094475229724e-02,4.209688937864352470e-02,-2.471579879239993796e-02,-4.391074308458781106e-02,1.017805638126920431e-01,-4.186072951065426123e-02,1.402806309626506397e-02,-8.745765193944736102e-03,3.479631220949283565e-02,-4.235848665024651710e-02,2.803115439763486164e-02,-7.152361452084508853e-02,-1.638406024885811704e-02,1.055532739845959217e-01,8.161588967434608988e-02,2.579878857629977137e-02,3.211003490198675869e-02,3.893557162540297462e-02,1.858326638985891358e-02,-7.201191196374436693e-03,2.915246847127415594e-02,-4.328948024091765906e-02,1.046350435704472386e-02,3.581572322980019346e-02,1.987585658897213226e-02,-9.924993306386867276e-03,-7.266239049319899584e-03,-3.365765043675596896e-02,2.843810133259138187e-02,1.613793924578981603e-02,8.519816014435707338e-03,-7.073809262268160227e-04,2.138940944258188939e-02,-9.541684982869737264e-02,1.972093159956864877e-03,-2.481454903854786800e-02,5.655955035278431575e-02,1.238851937153799716e-02,-2.201665706406021744e-02,1.332684957242560690e-02,-3.866195969125010845e-02,-5.039706669897547897e-02,4.279523746416181822e-03,7.180881137057512978e-03,2.424972801812077042e-02,3.271144053885512853e-02,3.681072459021453303e-02,-2.658724048717589841e-02,-1.142541215785575909e-01,1.139747937571151124e-03,3.183969262898733721e-02,4.824274375610397569e-02,1.069427466383446323e-01,1.302068846003219538e-01,1.168332715570156444e-01,1.227814247900505112e-01
2.501813019597053794e-02,5.404839922910423256e-02,-3.468125038308064734e-02,3.216290584177652900e-02,3.861150150844493145e-02,8.776127541595237294e-03,-1.946689087764601894e-02,-9.541236299982696484e-03,7.025235955226041829e-02,-4.916604702977913494e-02,2.033745115055543215e-02,-1.929883812847471569e-02,-3.008320016362340393e-02,-4.379821330915346922e-02,-4.845487803855222375e-02,1.452117786666342128e-02,9.421273582053556195e-02,1.956814753240931903e-02,-1.823774645917716070e-02,-2.646703552307152346e-02,-1.994054846827013686e-02,4.474881716919806851e-02,3.935607341790318958e-02,2.389744538847640189e-03,1.867479276040996672e-02,4.155725413544072988e-03,7.839134760579020977e-02,2.878517184233971710e-02,8.253862368202840444e-03,2.364069518791974203e-02,1.318857308811889617e-02,-9.698813827118395181e-03,1.605827733036140764e-02,-2.703354342483933054e-02,6.946158881902682325e-02,9.840417625921122832e-03,-3.539682509364507068e-02,3.160089642342647082e-02,7.317563626751537841e-03,7.318526174206407831e-02,-4.286502964023613388e-02,4.934260424254314353e-02,-1.284442469140872900e-02,3.762548087935762425e-02,-1.417611660013541781e-02,2.467078494956017817e-02,5.334735575809310126e-02,-5.272006988276047024e-03,-1.075668208528926181e-02,1.554577848116330333e-02,-2.608816469921368397e-02,1.941859981921047196e-02,5.450350809622221682e-02,-6.974223590736990455e-03,2.165273633302177564e-02,-8.967602497481103052e-03,4.657825711810673064e-02,-7.555052518366855985e-02,-8.542026269476475295e-03,-1.604520747686671162e-04,-2.246799076580893034e-02,1.245323740014375735e-04,-8.482882362965822598e-02,-9.795729493553007039e-05,4.755744056700790534e-02,-4.946651552628961515e-03,2.749588951904488598e-02,4.781790283771360749e-03,5.466309436458768184e-02,-2.111029695084763042e-02,-4.191844477778320505e-02,1.578471570219600398e-02,-1.126650695834885141e-01,-6.862659171312776585e-03,3.660943363328660050e-02,6.145669161533528352e-02,5.825245844978369641e-02,1.046034477385255762e-01,1.335247426916882085e-01,1.157779759989155111e-01
1.839881856085865547e-02,-8.533546621069609817e-02,6.194428790553799247e-02,-2.489927182964767755e-02,-1.837497786661165117e-02,-6.522050799963559353e-02,3.365638114758474214e-02,7.308061243610869395e-02,-5.295407533156219065e-04,9.319676680454348078e-03,4.128616560523404311e-02,2.183886878973734583e-02,6.414799446910111891e-02,-3.582953419497945935e-02,1.719408344851802717e-02,-2.014170059654309120e-02,1.121565981527757223e-02,1.358545696074978625e-02,-2.217292347682753295e-02,-2.418845108401763630e-02,-3.163666920295826052e-02,3.923247891930192049e-02,-7.532819110272792260e-03,-6.231092603026138627e-02,-6.317275319146802535e-03,-2.346226401661236256e-03,9.341216079831264271e-03,4.136786308628512265e-02,-1.014854517087437034e-02,-7.334354017475465046e-03,-2.250810467710226415e-02,-3.992225592505314891e-02,-4.451306067762535179e-02,2.996705913132839856e-03,-2.529093940466458149e-02,7.400570460599212828e-03,2.845270994047871885e-02,-3.871116518211809021e-02,5.935151329085895655e-02,-5.904289915329959809e-02,-3.638721136519793009e-02,-1.024084322277704802e-02,2.603001027805170592e-02,-1.200052415525662206e-02,-2.819228231041182031e-02,-1.869576622098791108e-02,3.513414179593962738e-02,-3.990061724054834794e-03,8.640060201375424770e-03,7.845058332533835777e-02,-1.144965617764394719e-03,-2.546337144527788601e-02,1.608218051405686105e-02,2.166888230014561711e-02,1.081567071284901711e-02,1.159887066837773234e-03,3.327381657964006284e-02,4.570255013428946994e-02,3.105627509887101331e-02,3.988331418892204078e-02,-4.705851755830441768e-02,1.619308213519776805e-03,-5.535971790569673562e-02,-2.641231723771951534e-02,3.097419614812919539e-02,3.946586335541827500e-02,2.294978841749098844e-02,-1.980673579781876484e-02,5.951051549631134613e-02,1.190700450993290027e-01,5.841184573271099995e-02,-6.088589618529585690e-02,-8.478345604570633465e-02,4.319383863053728040e-02,2.749897072187013417e-02,5.965393531406116417e-02,8.868888463303083169e-02,6.834226304966246890e-02,8.597385594073597703e-02,1.137379102504692263e-01
4.102871737086653120e-03,2.311142577470397946e-02,-6.171833395790880111e-02,-2.940562884218547030e-02,2.065624643176757619e-02,-2.327726419608003305e-02,-2.352910937144800721e-02,-3.120862086787950032e-02,-6.677755990002678943e-02,1.446027542063060140e-02,-8.432147808256844346e-02,-3.634313973812821480e-02,3.445815596894923755e-03,1.283246689387325043e-02,2.349010756120453389e-02,2.502824383356774818e-02,2.520462572582272617e-02,-3.250974388249348174e-02,-1.316646466388490810e-02,-3.407882218546630371e-02,3.922331745404812609e-02,2.387867721393809040e-02,-4.138972738458716882e-02,-2.531626910444641915e-02,2.253892642971169064e-02,6.578833224789452754e-03,-1.072644795730438860e-02,-1.547338337264030951e-02,-7.321377542059256949e-02,3.994845450926114844e-02,1.789370538531162569e-02,-5.070859014974637979e-02,-7.700664919904325056e-02,2.478567563395727737e-03,-1.600875433574825216e-02,-1.985957245425314099e-02,-6.883714519648274910e-02,-3.423069226958150128e-03,-4.031580035360792652e-02,6.108396823855447022e-02,4.061074348991768057e-02,-7.497127512993050080e-03,-1.968296644280267960e-02,8.137706910404291644e-03,6.895010805621876529e-03,3.393144376684545382e-03,6.970856072659324665e-02,-1.637873647404118269e-02,-6.915464692673953424e-03,-3.990766247548572371e-02,6.740418834455234876e-02,2.629586900829611676e-02,-6.869015836683821374e-02,1.391187114872804130e-02,3.397792673714997158e-02,8.586983342054214235e-03,-3.785137851379351964e-02,-8.340196643194489057e-02,1.696831805504459348e-02,4.349335171269244626e-02,3.232514978208819029e-02,-2.170219030908348504e-03,-4.957277423330291172e-02,-1.711741508846409410e-02,2.683898108973114399e-02,6.887597880763339508e-02,6.136428339843649077e-03,-5.676863798187350291e-03,1.273605070702881273e-02,-3.568504471961802399e-02,-5.124245853483439667e-02,-2.531017144339134037e-02,-1.717064340549777357e-01,-2.370904433161859920e-02,8.068436559111744066e-02,8.858497984892173271e-02,1.061765364342549395e-01,1.146786462190552691e-01,1.051863953793987089e-01,1.020856810335356857e-01
