size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
600,1,1.0,0.9433333333333334,0.9575,0.9575,0.9575,0.93625,0.915,0.95,0.965,103.27332997322083
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,108.84323167800903
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,104.15961003303528
600,1,1.0,0.9433333333333334,0.9575,0.9575,0.9575,0.93625,0.915,0.95,0.965,106.49727821350098
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,105.91105341911316
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,100.67575097084045
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,101.31947684288025
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,101.77887177467346
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,99.85530066490173
600,1,1.0,0.94,0.9560975609756097,0.9333333333333333,0.98,0.9199999999999999,0.86,0.975,0.985,102.75038480758667
