size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
500,1,1.0,0.9283333333333333,0.9469790382244143,0.9343065693430657,0.96,0.9125,0.865,0.96,0.96,75.56106901168823
500,1,1.0,0.9283333333333333,0.9469790382244143,0.9343065693430657,0.96,0.9125,0.865,0.96,0.96,74.98491954803467
500,1,1.0,0.9283333333333333,0.9464508094645081,0.9429280397022333,0.95,0.9175,0.885,0.955,0.945,77.6036593914032
500,1,1.0,0.9283333333333333,0.9464508094645081,0.9429280397022333,0.95,0.9175,0.885,0.955,0.945,79.74771451950073
500,1,1.0,0.9283333333333333,0.9469790382244143,0.9343065693430657,0.96,0.9125,0.865,0.96,0.96,74.67150282859802
500,1,1.0,0.9283333333333333,0.9469790382244143,0.9343065693430657,0.96,0.9125,0.865,0.96,0.96,83.89207077026367
500,1,1.0,0.9283333333333333,0.9464508094645081,0.9429280397022333,0.95,0.9175,0.885,0.955,0.945,81.07041358947754
500,1,1.0,0.935,0.9510664993726474,0.9546599496221663,0.9475,0.92875,0.91,0.945,0.95,83.2457983493805
500,1,1.0,0.9283333333333333,0.9464508094645081,0.9429280397022333,0.95,0.9175,0.885,0.955,0.945,76.54613900184631
500,1,1.0,0.935,0.9510664993726474,0.9546599496221663,0.9475,0.92875,0.91,0.945,0.95,75.61695051193237
