size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
200,1,1.0,0.7553333333333334,0.8426916006251851,0.7374342109886094,0.983,0.7553333333333334,0.3,0.985,0.9809999999999999,2.095028114318848
300,1,1.0,0.7709999999999999,0.8499683072001523,0.7545608620012347,0.9730000000000001,0.7709999999999999,0.367,0.985,0.961,3.840042161941528
400,1,1.0,0.7126666666666667,0.7845076908906696,0.7678763609060193,0.8300000000000001,0.7126666666666667,0.47800000000000004,0.828,0.8319999999999999,6.1804872989654545
500,1,1.0,0.7883333333333333,0.856567687940237,0.7812324317045665,0.9479999999999998,0.7883333333333333,0.46900000000000003,0.96,0.9359999999999999,9.253695011138916
600,1,1.0,0.7083333333333334,0.7631935047361298,0.831858407079646,0.705,0.7083333333333334,0.715,0.685,0.725,16.782450485229493
700,1,1.0,0.6966666666666667,0.7515088346990291,0.8275044134770688,0.6885,0.6966666666666667,0.713,0.708,0.669,27.58891658782959
800,1,1.0,0.7066666666666667,0.7521126760563381,0.8612903225806452,0.6675,0.7066666666666667,0.785,0.65,0.685,36.62669680118561
900,1,1.0,0.7030000000000001,0.7444697656375638,0.8729479322618184,0.649,0.7030000000000001,0.8109999999999999,0.6380000000000001,0.66,45.48620729446411
1000,1,1.0,0.7593333333333334,0.8014534842359466,0.8908657568947703,0.7285,0.7593333333333334,0.8210000000000001,0.709,0.748,52.61715521812439
