size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
2000,1,1.0,0.9966666666666667,0.9975062344139651,0.9950248756218906,1.0,0.995,0.99,1.0,1.0,7.419496297836304
