size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,501.31088185310364
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,502.04145789146423
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,499.80769300460815
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,499.64336800575256
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,499.31300806999207
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,500.4507975578308
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,501.37732458114624
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,501.1005883216858
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,482.6061804294586
900,1,1.0,0.8016666666666666,0.8652321630804076,0.7908902691511387,0.955,0.725,0.495,0.93,0.98,482.22285532951355
