size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,618.7185781002045
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,618.8929727077484
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,618.2132270336151
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,616.5998599529266
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,617.8610260486603
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,617.0944957733154
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,609.8874864578247
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,596.1704902648926
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,584.1970043182373
1000,1,1.0,0.7966666666666666,0.8616780045351472,0.7883817427385892,0.95,0.72,0.49,0.93,0.97,583.810364484787
