size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
500,1,1.0,0.7483333333333333,0.7999999999999999,0.8507042253521127,0.755,0.745,0.735,0.7,0.81,54.943703174591064
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,52.95637249946594
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,54.30914330482483
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,51.041263818740845
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,51.41178059577942
500,1,1.0,0.74,0.7891891891891891,0.8588235294117647,0.73,0.745,0.76,0.68,0.78,52.165162563323975
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,52.10477685928345
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,52.215548515319824
500,1,1.0,0.755,0.8037383177570093,0.8624641833810889,0.7525,0.75625,0.76,0.69,0.815,52.36347961425781
500,1,1.0,0.74,0.7891891891891891,0.8588235294117647,0.73,0.745,0.76,0.68,0.78,52.55754995346069
