size,PPT_ratio,acc_train,accuracy,f1,precision,recall,balanced_accuracy,SEP_accuracy,PPT_accuracy,NPPT_accuracy,time
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,35.16281771659851
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,36.67271685600281
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,39.242382287979126
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,37.99413561820984
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,38.56457448005676
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,39.9033739566803
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,39.11318922042847
400,1,1.0,0.7016666666666667,0.7537826685006878,0.8379204892966361,0.685,0.71,0.735,0.625,0.745,38.5784707069397
400,1,1.0,0.7216666666666667,0.8023668639053255,0.7617977528089888,0.8475,0.65875,0.47,0.81,0.885,39.80819916725159
400,1,1.0,0.685,0.7319148936170212,0.8459016393442623,0.645,0.7050000000000001,0.765,0.555,0.735,40.236896276474
